"KMeanLabel","long_ref","lat_ref","st_width","length","start_point_lat","start_point_long","end_point_lat","end_point_long","accident_no","speed_lim","construction_no","event_no","congestion_no","delays_no","vehicle_breakdown_no","fire_no","signal_problem_no","weather_incident_no"
"35",-73.9954377886059,40.7296587372943,33.2083333333333,0.0537452062492914,40.729484315344,-73.9955130179298,40.7298331592446,-73.995362559282,1.22916666666667,25,0.104166666666667,1.25,0.0208333333333333,0,0,0.0208333333333333,0,0
"36",-74.0016078452227,40.7091644399164,32.1969696969697,0.047706081072507,40.7091621208923,-74.0017504985254,40.7091667589405,-74.0014651919199,2.18181818181818,26.6666666666667,18.969696969697,4.16666666666667,0.0151515151515152,0.378787878787879,1,0.409090909090909,1.42424242424242,1.03030303030303
"37",-74.0076721847557,40.7115435113341,33.7358490566038,0.0478976702609189,40.7114144072103,-74.0077685496439,40.7116726154578,-74.0075758198676,6.92452830188679,25,5.33962264150943,2.15094339622642,0.0754716981132075,0.0566037735849057,0,0.0377358490566038,1.26415094339623,0.113207547169811
"38",-73.989693257605,40.7741880273882,46.6363636363636,0.0852595768942591,40.7737414667074,-73.9896822471956,40.774634588069,-73.9897042680144,1.78787878787879,26.5151515151515,6.42424242424242,1.84848484848485,0,0.0909090909090909,0,0.0303030303030303,0.0303030303030303,0.0303030303030303
"39",-73.9831766485823,40.7165082813024,39.3636363636364,0.0392740305490772,40.7164622486608,-73.9833921014738,40.716554313944,-73.9829611956909,0.636363636363636,25.5454545454545,0.0545454545454545,0.0545454545454545,0,0,0,0,0,0
"40",-73.982510780372,40.7634612824617,47.6341463414634,0.0664548072271948,40.763158261653,-73.9822436165291,40.7637643032705,-73.982777944215,5.51219512195122,25,0.634146341463415,1.29268292682927,0.024390243902439,0,0,0.121951219512195,0.170731707317073,0
"41",-74.0153516922436,40.7087607830955,32.5,0.0378078601756634,40.7086177395638,-74.0152843915724,40.7089038266272,-74.0154189929148,1.59722222222222,25,5.15277777777778,0.611111111111111,0.0138888888888889,0.125,0.111111111111111,0.0138888888888889,0.0694444444444444,0.0694444444444444
"42",-73.9983736986222,40.7584494800147,39.875,0.0489631533944203,40.7582729458411,-73.9980945393948,40.7586260141883,-73.9986528578495,3.42857142857143,25.1785714285714,0.321428571428571,0.553571428571429,0.285714285714286,0.0535714285714286,0,0.0357142857142857,0,0
"43",-73.964585482801,40.7697143763597,40.0952380952381,0.0610920698401638,40.7696898921692,-73.9650045318642,40.7697388605502,-73.9641664337378,2.02380952380952,25,0.571428571428571,1.28571428571429,0.0476190476190476,0,0,0,0,0
"44",-73.9318287984205,40.8577222824963,38.8108108108108,0.0772747082393132,40.8574078092019,-73.9320200602986,40.8580367557908,-73.9316375365425,1.32432432432432,23.6486486486486,0,0,0,0,0,0,0,0
"45",-73.984569574916,40.7480715358827,43,0.0868302019323126,40.747884786038,-73.9845989691413,40.7482582857274,-73.9845401806907,8.06896551724138,25,2,2.3448275862069,0.103448275862069,0,0,0.206896551724138,0,0.0344827586206897
"46",-73.9444746011453,40.7797085699487,35.1282051282051,0.0708375198432924,40.7794964161479,-73.9447105417376,40.7799207237495,-73.944238660553,27.2820512820513,25,23.1794871794872,1.43589743589744,0.0256410256410256,5.15384615384615,16.8461538461538,1.48717948717949,0,0.58974358974359
"47",-73.9934864643246,40.7207322654248,38.7843137254902,0.0434284345495129,40.7205579968378,-73.9935939160691,40.7209065340117,-73.9933790125802,3.19607843137255,25,0.0980392156862745,0,0,0,0,0,0.0196078431372549,0
"48",-73.9799716913746,40.7354029355368,42.8888888888889,0.0511657810562426,40.7354153128105,-73.9803121101341,40.735390558263,-73.979631272615,2.33333333333333,25,0.314814814814815,0.462962962962963,0.0555555555555556,0,0,0.0740740740740741,0,0
"49",-74.0012068763395,40.728541701525,33.7164179104478,0.0508984326857461,40.7283079049371,-74.0011487926734,40.7287754981129,-74.0012649600056,2.19402985074627,25,20.5074626865672,2.02985074626866,0.0447761194029851,0.104477611940299,0,0.17910447761194,0.880597014925373,0.597014925373134
"50",-73.9548193736011,40.7998128912887,36.9714285714286,0.0715311244951418,40.7995276813814,-73.9545479084466,40.800098101196,-73.9550908387557,0.628571428571429,25,0.257142857142857,0.342857142857143,0.0285714285714286,0,0,0.0571428571428571,0,0
"51",-74.0003167118864,40.750469360921,46,0.0672461847363753,40.7501998057288,-74.0000001921735,40.7507389161132,-74.0006332315992,3.68888888888889,25,4.42222222222222,5.15555555555556,0.177777777777778,0.222222222222222,0.0444444444444444,0.0222222222222222,0,0.0888888888888889
"52",-74.018177717187,40.6914809302024,18.5454545454545,0.0489998739923689,40.691509824482,-74.0179194210717,40.6914520359228,-74.0184360133023,0,25,0,0,0,0,0,0,0,0
"53",-73.9275804122447,40.7818227048904,30.4444444444444,0.0906944940049496,40.782103265106,-73.927831903711,40.7815421446749,-73.9273289207785,110.5,25,262.277777777778,24.2777777777778,3.94444444444444,102.222222222222,31.1666666666667,6.55555555555556,8.77777777777778,8.27777777777778
"54",-74.0005924619061,40.7194557931336,37.3921568627451,0.0546846225011233,40.719250059875,-74.0007236085048,40.7196615263922,-74.0004613153073,5.6078431372549,25,11.9607843137255,2.72549019607843,0.215686274509804,0.156862745098039,0,0.196078431372549,0.666666666666667,0.196078431372549
"55",-73.956145771781,40.7565714175512,24.0689655172414,0.0450353428649011,40.7566904538505,-73.956157638298,40.756452381252,-73.956133905264,1.03448275862069,31.2068965517241,4.6551724137931,3.55172413793103,0,0.344827586206897,0.137931034482759,0.482758620689655,0.137931034482759,0
"56",-73.9637137524551,40.8105739647237,38.8837209302326,0.0740860070642452,40.8101525074396,-73.9639542225873,40.8109954220078,-73.963473282323,2.04651162790698,25,6.6046511627907,0.697674418604651,0.0232558139534884,1.3953488372093,0.348837209302326,0.13953488372093,0.0232558139534884,0.0930232558139535
"57",-73.9386554479605,40.7974898825483,51.4,0.0934993374782769,40.7975550733223,-73.9393352845985,40.7974246917744,-73.9379756113225,3.3,25,0.5,1,0,0,0,0.0333333333333333,0,0
